datetime,machineID,comp,fail_flag,next_replace_time,time_between_maintenance,model,age
2015-07-14T06:00:00.000000,60,comp3,0,2015-07-29T06:00:00.000000,15,model4,3
2015-07-29T06:00:00.000000,60,comp3,0,2015-10-27T06:00:00.000000,90,model4,3
2015-07-29T06:00:00.000000,60,comp2,1,2015-09-12T06:00:00.000000,45,model4,3
2015-08-13T06:00:00.000000,60,comp4,0,2015-09-12T06:00:00.000000,30,model4,3
2015-09-12T06:00:00.000000,60,comp4,0,2015-10-12T06:00:00.000000,30,model4,3
2015-09-12T06:00:00.000000,60,comp2,0,2015-09-27T06:00:00.000000,15,model4,3
2015-10-12T06:00:00.000000,60,comp4,0,2015-11-11T06:00:00.000000,30,model4,3
2015-10-27T06:00:00.000000,60,comp3,0,2015-11-26T06:00:00.000000,30,model4,3
2015-11-11T06:00:00.000000,60,comp4,0,2015-12-11T06:00:00.000000,30,model4,3
2014-06-16T06:00:00.000000,61,comp4,0,2015-02-12T06:00:00.000000,241,model4,2
2014-07-01T06:00:00.000000,61,comp1,0,2015-05-13T06:00:00.000000,316,model4,2
2014-07-31T06:00:00.000000,61,comp2,1,2015-02-27T06:00:00.000000,211,model4,2
2014-10-29T06:00:00.000000,61,comp3,0,2015-01-28T06:00:00.000000,91,model4,2
2015-01-28T06:00:00.000000,61,comp3,0,2015-02-27T06:00:00.000000,30,model4,2
2015-02-12T06:00:00.000000,61,comp4,0,2015-03-14T06:00:00.000000,30,model4,2
2015-02-27T06:00:00.000000,61,comp3,0,2015-03-29T06:00:00.000000,30,model4,2
2015-02-27T06:00:00.000000,61,comp2,0,2015-04-28T06:00:00.000000,60,model4,2
2015-03-14T06:00:00.000000,61,comp4,0,2015-08-11T06:00:00.000000,150,model4,2
2015-03-29T06:00:00.000000,61,comp3,0,2015-04-13T06:00:00.000000,15,model4,2
2015-04-13T06:00:00.000000,61,comp3,0,2015-05-28T06:00:00.000000,45,model4,2
2015-04-28T06:00:00.000000,61,comp2,0,2015-05-28T06:00:00.000000,30,model4,2
2015-05-13T06:00:00.000000,61,comp1,0,2015-06-27T06:00:00.000000,45,model4,2
2015-05-28T06:00:00.000000,61,comp3,0,2015-07-12T06:00:00.000000,45,model4,2
2015-05-28T06:00:00.000000,61,comp2,0,2015-06-27T06:00:00.000000,30,model4,2
2015-06-27T06:00:00.000000,61,comp2,1,2015-08-11T06:00:00.000000,45,model4,2
2015-06-27T06:00:00.000000,61,comp1,0,2015-08-26T06:00:00.000000,60,model4,2
2015-07-12T06:00:00.000000,61,comp3,0,2015-07-27T06:00:00.000000,15,model4,2
2015-07-27T06:00:00.000000,61,comp3,0,2015-08-26T06:00:00.000000,30,model4,2
2015-08-11T06:00:00.000000,61,comp4,0,2015-12-09T06:00:00.000000,120,model4,2
2015-08-11T06:00:00.000000,61,comp2,1,2015-11-24T06:00:00.000000,105,model4,2
2015-08-26T06:00:00.000000,61,comp3,0,2015-09-25T06:00:00.000000,30,model4,2
2015-08-26T06:00:00.000000,61,comp1,1,2015-10-25T06:00:00.000000,60,model4,2
2015-09-25T06:00:00.000000,61,comp3,0,2015-10-10T06:00:00.000000,15,model4,2
2015-10-10T06:00:00.000000,61,comp3,0,2015-10-25T06:00:00.000000,15,model4,2
2015-12-09T06:00:00.000000,61,comp4,0,2015-12-24T06:00:00.000000,15,model4,2
2014-08-15T06:00:00.000000,62,comp4,1,2015-01-28T06:00:00.000000,166,model4,20
2014-08-30T06:00:00.000000,62,comp1,1,2015-01-13T06:00:00.000000,136,model4,20
2014-10-14T06:00:00.000000,62,comp2,0,2015-04-13T06:00:00.000000,181,model4,20
2014-11-13T06:00:00.000000,62,comp3,0,2015-01-13T06:00:00.000000,61,model4,20
2015-01-13T06:00:00.000000,62,comp3,0,2015-01-28T06:00:00.000000,15,model4,20
2015-01-13T06:00:00.000000,62,comp1,0,2015-03-29T06:00:00.000000,75,model4,20
2015-01-28T06:00:00.000000,62,comp4,1,2015-05-28T06:00:00.000000,120,model4,20
2015-01-28T06:00:00.000000,62,comp3,0,2015-02-12T06:00:00.000000,15,model4,20
2015-02-12T06:00:00.000000,62,comp3,0,2015-02-27T06:00:00.000000,15,model4,20
2015-02-27T06:00:00.000000,62,comp3,0,2015-03-29T06:00:00.000000,30,model4,20
2015-03-29T06:00:00.000000,62,comp3,0,2015-06-12T06:00:00.000000,75,model4,20
2015-03-29T06:00:00.000000,62,comp1,0,2015-04-13T06:00:00.000000,15,model4,20
2015-04-13T06:00:00.000000,62,comp2,0,2015-04-28T06:00:00.000000,15,model4,20
2015-04-13T06:00:00.000000,62,comp1,0,2015-05-13T06:00:00.000000,30,model4,20
2015-04-28T06:00:00.000000,62,comp2,1,2015-06-27T06:00:00.000000,60,model4,20
2015-05-13T06:00:00.000000,62,comp1,0,2015-06-12T06:00:00.000000,30,model4,20
2015-05-28T06:00:00.000000,62,comp4,0,2015-06-27T06:00:00.000000,30,model4,20
2015-06-12T06:00:00.000000,62,comp3,0,2015-07-12T06:00:00.000000,30,model4,20
2015-06-12T06:00:00.000000,62,comp1,1,2015-08-11T06:00:00.000000,60,model4,20
2015-06-27T06:00:00.000000,62,comp4,0,2015-07-27T06:00:00.000000,30,model4,20
2015-06-27T06:00:00.000000,62,comp2,0,2015-07-12T06:00:00.000000,15,model4,20
2015-07-12T06:00:00.000000,62,comp2,0,2015-09-10T06:00:00.000000,60,model4,20
2015-07-12T06:00:00.000000,62,comp3,0,2015-10-10T06:00:00.000000,90,model4,20
2015-07-27T06:00:00.000000,62,comp4,0,2015-08-11T06:00:00.000000,15,model4,20
2015-08-11T06:00:00.000000,62,comp4,0,2015-09-10T06:00:00.000000,30,model4,20
2015-08-11T06:00:00.000000,62,comp1,0,2015-10-25T06:00:00.000000,75,model4,20
2015-09-10T06:00:00.000000,62,comp2,0,2015-10-10T06:00:00.000000,30,model4,20
2015-09-10T06:00:00.000000,62,comp4,0,2015-09-25T06:00:00.000000,15,model4,20
2015-09-25T06:00:00.000000,62,comp4,1,2015-12-09T06:00:00.000000,75,model4,20
2015-10-10T06:00:00.000000,62,comp2,0,2015-10-25T06:00:00.000000,15,model4,20
2015-10-25T06:00:00.000000,62,comp2,0,2015-11-09T06:00:00.000000,15,model4,20
2015-11-09T06:00:00.000000,62,comp2,0,2015-11-24T06:00:00.000000,15,model4,20
2015-11-24T06:00:00.000000,62,comp2,1,2015-12-24T06:00:00.000000,30,model4,20
2014-07-16T06:00:00.000000,63,comp1,1,2015-01-28T06:00:00.000000,196,model4,14
2014-07-16T06:00:00.000000,63,comp4,1,2015-03-14T06:00:00.000000,241,model4,14
2014-10-14T06:00:00.000000,63,comp2,1,2015-01-28T06:00:00.000000,106,model4,14
2014-10-14T06:00:00.000000,63,comp3,0,2015-02-12T06:00:00.000000,121,model4,14
2015-01-28T06:00:00.000000,63,comp1,0,2015-02-27T06:00:00.000000,30,model4,14
2015-01-28T06:00:00.000000,63,comp2,0,2015-03-29T06:00:00.000000,60,model4,14
2015-02-12T06:00:00.000000,63,comp3,0,2015-04-13T06:00:00.000000,60,model4,14
2015-02-27T06:00:00.000000,63,comp1,0,2015-04-13T06:00:00.000000,45,model4,14
2015-03-14T06:00:00.000000,63,comp4,0,2015-03-29T06:00:00.000000,15,model4,14
2015-03-29T06:00:00.000000,63,comp4,1,2015-05-13T06:00:00.000000,45,model4,14
2015-03-29T06:00:00.000000,63,comp2,1,2015-05-28T06:00:00.000000,60,model4,14
2015-04-13T06:00:00.000000,63,comp1,0,2015-04-28T06:00:00.000000,15,model4,14
2015-04-13T06:00:00.000000,63,comp3,0,2015-07-12T06:00:00.000000,90,model4,14
2015-04-28T06:00:00.000000,63,comp1,0,2015-05-28T06:00:00.000000,30,model4,14
2015-05-13T06:00:00.000000,63,comp4,0,2015-06-12T06:00:00.000000,30,model4,14
2015-05-28T06:00:00.000000,63,comp2,0,2015-08-26T06:00:00.000000,90,model4,14
2015-05-28T06:00:00.000000,63,comp1,0,2015-06-12T06:00:00.000000,15,model4,14
2015-06-12T06:00:00.000000,63,comp1,0,2015-06-27T06:00:00.000000,15,model4,14
2015-06-12T06:00:00.000000,63,comp4,1,2015-07-27T06:00:00.000000,45,model4,14
2015-06-27T06:00:00.000000,63,comp1,0,2015-07-12T06:00:00.000000,15,model4,14
2015-07-12T06:00:00.000000,63,comp3,0,2015-08-26T06:00:00.000000,45,model4,14
2015-07-12T06:00:00.000000,63,comp1,0,2015-09-10T06:00:00.000000,60,model4,14
2015-07-27T06:00:00.000000,63,comp4,0,2015-08-11T06:00:00.000000,15,model4,14
2015-08-11T06:00:00.000000,63,comp4,1,2015-10-25T06:00:00.000000,75,model4,14
2015-08-26T06:00:00.000000,63,comp2,1,2015-11-09T06:00:00.000000,75,model4,14
2015-08-26T06:00:00.000000,63,comp3,0,2015-10-25T06:00:00.000000,60,model4,14
2015-09-10T06:00:00.000000,63,comp1,0,2015-10-10T06:00:00.000000,30,model4,14
2015-10-10T06:00:00.000000,63,comp1,0,2015-11-09T06:00:00.000000,30,model4,14
2015-10-25T06:00:00.000000,63,comp4,0,2015-11-24T06:00:00.000000,30,model4,14
2015-10-25T06:00:00.000000,63,comp3,0,2015-12-24T06:00:00.000000,60,model4,14
2015-11-09T06:00:00.000000,63,comp2,0,2015-12-09T06:00:00.000000,30,model4,14
2014-07-16T06:00:00.000000,64,comp4,1,2015-01-05T06:00:00.000000,173,model3,20
2014-08-30T06:00:00.000000,64,comp1,0,2015-01-05T06:00:00.000000,128,model3,20
2014-11-13T06:00:00.000000,64,comp2,1,2015-01-20T06:00:00.000000,68,model3,20
2014-11-28T06:00:00.000000,64,comp3,0,2015-04-05T06:00:00.000000,128,model3,20
2015-01-05T06:00:00.000000,64,comp4,1,2015-02-19T06:00:00.000000,45,model3,20
2015-01-05T06:00:00.000000,64,comp1,0,2015-01-20T06:00:00.000000,15,model3,20
2015-01-20T06:00:00.000000,64,comp1,0,2015-03-21T06:00:00.000000,60,model3,20
2015-01-20T06:00:00.000000,64,comp2,0,2015-02-04T06:00:00.000000,15,model3,20
2015-02-04T06:00:00.000000,64,comp2,1,2015-04-05T06:00:00.000000,60,model3,20
2015-02-19T06:00:00.000000,64,comp4,1,2015-05-05T06:00:00.000000,75,model3,20
2015-03-21T06:00:00.000000,64,comp1,0,2015-06-04T06:00:00.000000,75,model3,20
2015-04-05T06:00:00.000000,64,comp3,0,2015-05-20T06:00:00.000000,45,model3,20
2015-04-05T06:00:00.000000,64,comp2,0,2015-04-20T06:00:00.000000,15,model3,20
2015-04-20T06:00:00.000000,64,comp2,0,2015-08-03T06:00:00.000000,105,model3,20
2015-05-05T06:00:00.000000,64,comp4,0,2015-05-20T06:00:00.000000,15,model3,20
2015-05-20T06:00:00.000000,64,comp4,0,2015-06-19T06:00:00.000000,30,model3,20
2015-05-20T06:00:00.000000,64,comp3,0,2015-08-18T06:00:00.000000,90,model3,20
2015-06-04T06:00:00.000000,64,comp1,0,2015-07-19T06:00:00.000000,45,model3,20
2015-06-19T06:00:00.000000,64,comp4,0,2015-07-04T06:00:00.000000,15,model3,20
2015-07-04T06:00:00.000000,64,comp4,0,2015-07-19T06:00:00.000000,15,model3,20
2015-07-19T06:00:00.000000,64,comp4,1,2015-09-17T06:00:00.000000,60,model3,20
2015-07-19T06:00:00.000000,64,comp1,0,2015-09-17T06:00:00.000000,60,model3,20
2015-08-03T06:00:00.000000,64,comp2,1,2015-10-17T06:00:00.000000,75,model3,20
2015-08-18T06:00:00.000000,64,comp3,0,2015-09-02T06:00:00.000000,15,model3,20
2015-09-02T06:00:00.000000,64,comp3,0,2015-12-31T06:00:00.000000,120,model3,20
2015-09-17T06:00:00.000000,64,comp1,1,2015-12-31T06:00:00.000000,105,model3,20
2015-10-17T06:00:00.000000,64,comp2,0,2015-11-01T06:00:00.000000,15,model3,20
2015-11-01T06:00:00.000000,64,comp2,0,2015-11-16T06:00:00.000000,15,model3,20
2015-11-16T06:00:00.000000,64,comp2,0,2015-12-01T06:00:00.000000,15,model3,20
2014-06-01T06:00:00.000000,65,comp2,0,2015-05-16T06:00:00.000000,349,model3,15
2014-07-16T06:00:00.000000,65,comp3,0,2015-01-31T06:00:00.000000,199,model3,15
2014-09-14T06:00:00.000000,65,comp1,0,2015-01-01T06:00:00.000000,109,model3,15
2014-09-29T06:00:00.000000,65,comp4,1,2015-06-30T06:00:00.000000,274,model3,15
2015-01-01T06:00:00.000000,65,comp1,0,2015-01-31T06:00:00.000000,30,model3,15
2015-01-31T06:00:00.000000,65,comp3,0,2015-02-15T06:00:00.000000,15,model3,15
2015-01-31T06:00:00.000000,65,comp1,1,2015-03-17T06:00:00.000000,45,model3,15
2015-02-15T06:00:00.000000,65,comp3,0,2015-03-02T06:00:00.000000,15,model3,15
2015-03-02T06:00:00.000000,65,comp3,0,2015-03-17T06:00:00.000000,15,model3,15
2015-03-17T06:00:00.000000,65,comp1,0,2015-04-01T06:00:00.000000,15,model3,15
2015-03-17T06:00:00.000000,65,comp3,0,2015-04-01T06:00:00.000000,15,model3,15
2015-04-01T06:00:00.000000,65,comp1,0,2015-04-16T06:00:00.000000,15,model3,15
2015-04-01T06:00:00.000000,65,comp3,0,2015-06-15T06:00:00.000000,75,model3,15
2015-04-16T06:00:00.000000,65,comp1,1,2015-05-31T06:00:00.000000,45,model3,15
2015-05-16T06:00:00.000000,65,comp2,1,2015-08-14T06:00:00.000000,90,model3,15
2015-05-31T06:00:00.000000,65,comp1,1,2015-08-14T06:00:00.000000,75,model3,15
2015-06-15T06:00:00.000000,65,comp3,0,2015-07-15T06:00:00.000000,30,model3,15
2015-06-30T06:00:00.000000,65,comp4,1,2015-09-13T06:00:00.000000,75,model3,15
2015-07-15T06:00:00.000000,65,comp3,0,2015-07-30T06:00:00.000000,15,model3,15
2015-07-30T06:00:00.000000,65,comp3,0,2015-08-29T06:00:00.000000,30,model3,15
2015-08-14T06:00:00.000000,65,comp1,0,2015-08-29T06:00:00.000000,15,model3,15
2015-08-14T06:00:00.000000,65,comp2,0,2015-12-12T06:00:00.000000,120,model3,15
2015-08-29T06:00:00.000000,65,comp3,0,2015-10-13T06:00:00.000000,45,model3,15
2015-08-29T06:00:00.000000,65,comp1,0,2015-12-12T06:00:00.000000,105,model3,15
2015-09-13T06:00:00.000000,65,comp4,0,2015-09-28T06:00:00.000000,15,model3,15
2015-10-13T06:00:00.000000,65,comp3,0,2015-10-28T06:00:00.000000,15,model3,15
2015-10-28T06:00:00.000000,65,comp3,0,2015-11-12T06:00:00.000000,15,model3,15
2015-11-12T06:00:00.000000,65,comp3,0,2015-11-27T06:00:00.000000,15,model3,15
2015-11-27T06:00:00.000000,65,comp3,0,2015-12-27T06:00:00.000000,30,model3,15
2014-07-16T06:00:00.000000,66,comp3,0,2015-02-03T06:00:00.000000,202,model4,6
2014-10-29T06:00:00.000000,66,comp1,1,2015-02-18T06:00:00.000000,112,model4,6
2014-12-13T06:00:00.000000,66,comp2,0,2015-03-20T06:00:00.000000,97,model4,6
2014-12-13T06:00:00.000000,66,comp4,0,2015-01-19T06:00:00.000000,37,model4,6
2015-01-19T06:00:00.000000,66,comp4,0,2015-04-04T06:00:00.000000,75,model4,6
2015-02-03T06:00:00.000000,66,comp3,0,2015-02-18T06:00:00.000000,15,model4,6
2015-02-18T06:00:00.000000,66,comp3,0,2015-03-05T06:00:00.000000,15,model4,6
2015-02-18T06:00:00.000000,66,comp1,0,2015-03-05T06:00:00.000000,15,model4,6
2015-03-05T06:00:00.000000,66,comp3,0,2015-04-04T06:00:00.000000,30,model4,6
2015-03-05T06:00:00.000000,66,comp1,0,2015-03-20T06:00:00.000000,15,model4,6
2015-03-20T06:00:00.000000,66,comp1,1,2015-05-19T06:00:00.000000,60,model4,6
2015-03-20T06:00:00.000000,66,comp2,1,2015-05-19T06:00:00.000000,60,model4,6
2015-04-04T06:00:00.000000,66,comp3,0,2015-04-19T06:00:00.000000,15,model4,6
2015-04-04T06:00:00.000000,66,comp4,0,2015-05-04T06:00:00.000000,30,model4,6
2015-04-19T06:00:00.000000,66,comp3,0,2015-07-18T06:00:00.000000,90,model4,6
2015-05-04T06:00:00.000000,66,comp4,0,2015-06-03T06:00:00.000000,30,model4,6
2015-05-19T06:00:00.000000,66,comp1,0,2015-06-03T06:00:00.000000,15,model4,6
2015-05-19T06:00:00.000000,66,comp2,0,2015-08-17T06:00:00.000000,90,model4,6
2015-06-03T06:00:00.000000,66,comp4,0,2015-07-03T06:00:00.000000,30,model4,6
2015-06-03T06:00:00.000000,66,comp1,1,2015-10-01T06:00:00.000000,120,model4,6
2015-07-03T06:00:00.000000,66,comp4,0,2015-08-02T06:00:00.000000,30,model4,6
2015-07-18T06:00:00.000000,66,comp3,0,2015-08-17T06:00:00.000000,30,model4,6
2015-08-02T06:00:00.000000,66,comp4,0,2015-09-01T06:00:00.000000,30,model4,6
2015-08-17T06:00:00.000000,66,comp2,0,2015-11-15T06:00:00.000000,90,model4,6
2015-08-17T06:00:00.000000,66,comp3,0,2015-11-15T06:00:00.000000,90,model4,6
2015-09-01T06:00:00.000000,66,comp4,0,2015-09-16T06:00:00.000000,15,model4,6
2015-09-16T06:00:00.000000,66,comp4,0,2015-10-01T06:00:00.000000,15,model4,6
2015-10-01T06:00:00.000000,66,comp1,0,2015-10-16T06:00:00.000000,15,model4,6
2015-10-01T06:00:00.000000,66,comp4,0,2015-10-16T06:00:00.000000,15,model4,6
2015-10-16T06:00:00.000000,66,comp4,0,2015-12-30T06:00:00.000000,75,model4,6
2015-10-16T06:00:00.000000,66,comp1,0,2015-10-31T06:00:00.000000,15,model4,6
2015-10-31T06:00:00.000000,66,comp1,1,2015-12-15T06:00:00.000000,45,model4,6
2015-11-15T06:00:00.000000,66,comp2,0,2015-12-15T06:00:00.000000,30,model4,6
2015-11-15T06:00:00.000000,66,comp3,0,2015-11-30T06:00:00.000000,15,model4,6
2015-12-15T06:00:00.000000,66,comp1,0,2015-12-30T06:00:00.000000,15,model4,6
2014-07-01T06:00:00.000000,67,comp1,1,2015-06-15T06:00:00.000000,349,model4,14
2014-09-14T06:00:00.000000,67,comp2,1,2015-01-16T06:00:00.000000,124,model4,14
2014-10-14T06:00:00.000000,67,comp3,0,2015-02-15T06:00:00.000000,124,model4,14
2014-11-13T06:00:00.000000,67,comp4,0,2015-01-01T06:00:00.000000,49,model4,14
2015-01-01T06:00:00.000000,67,comp4,0,2015-01-31T06:00:00.000000,30,model4,14
2015-01-16T06:00:00.000000,67,comp2,1,2015-03-17T06:00:00.000000,60,model4,14
2015-01-31T06:00:00.000000,67,comp4,0,2015-03-02T06:00:00.000000,30,model4,14
2015-02-15T06:00:00.000000,67,comp3,0,2015-04-01T06:00:00.000000,45,model4,14
2015-03-02T06:00:00.000000,67,comp4,1,2015-05-31T06:00:00.000000,90,model4,14
2015-03-17T06:00:00.000000,67,comp2,0,2015-05-01T06:00:00.000000,45,model4,14
2015-04-01T06:00:00.000000,67,comp3,0,2015-04-16T06:00:00.000000,15,model4,14
2015-04-16T06:00:00.000000,67,comp3,0,2015-05-16T06:00:00.000000,30,model4,14
2015-05-01T06:00:00.000000,67,comp2,0,2015-05-16T06:00:00.000000,15,model4,14
2015-05-16T06:00:00.000000,67,comp3,0,2015-06-30T06:00:00.000000,45,model4,14
2015-05-16T06:00:00.000000,67,comp2,0,2015-06-15T06:00:00.000000,30,model4,14
2015-05-31T06:00:00.000000,67,comp4,1,2015-08-29T06:00:00.000000,90,model4,14
2015-06-15T06:00:00.000000,67,comp2,1,2015-07-15T06:00:00.000000,30,model4,14
2015-06-15T06:00:00.000000,67,comp1,1,2015-09-28T06:00:00.000000,105,model4,14
2015-06-30T06:00:00.000000,67,comp3,0,2015-08-14T06:00:00.000000,45,model4,14
2015-07-15T06:00:00.000000,67,comp2,0,2015-07-30T06:00:00.000000,15,model4,14
2015-07-30T06:00:00.000000,67,comp2,0,2015-08-14T06:00:00.000000,15,model4,14
2015-08-14T06:00:00.000000,67,comp3,0,2015-08-29T06:00:00.000000,15,model4,14
2015-08-14T06:00:00.000000,67,comp2,1,2015-09-13T06:00:00.000000,30,model4,14
2015-08-29T06:00:00.000000,67,comp3,0,2015-11-27T06:00:00.000000,90,model4,14
2015-09-13T06:00:00.000000,67,comp2,1,2015-10-13T06:00:00.000000,30,model4,14
2015-10-13T06:00:00.000000,67,comp2,0,2015-10-28T06:00:00.000000,15,model4,14
2015-10-28T06:00:00.000000,67,comp2,0,2015-11-12T06:00:00.000000,15,model4,14
2014-09-14T06:00:00.000000,68,comp1,0,2015-01-02T06:00:00.000000,110,model3,10
2014-10-14T06:00:00.000000,68,comp4,0,2015-01-17T06:00:00.000000,95,model3,10
2014-11-28T06:00:00.000000,68,comp3,0,2015-03-03T06:00:00.000000,95,model3,10
2014-12-13T06:00:00.000000,68,comp2,0,2015-02-01T06:00:00.000000,50,model3,10
2015-01-02T06:00:00.000000,68,comp1,0,2015-01-17T06:00:00.000000,15,model3,10
2015-01-17T06:00:00.000000,68,comp1,0,2015-02-16T06:00:00.000000,30,model3,10
2015-01-17T06:00:00.000000,68,comp4,0,2015-03-03T06:00:00.000000,45,model3,10
2015-02-01T06:00:00.000000,68,comp2,0,2015-02-16T06:00:00.000000,15,model3,10
2015-02-16T06:00:00.000000,68,comp1,0,2015-06-16T06:00:00.000000,120,model3,10
2015-02-16T06:00:00.000000,68,comp2,1,2015-04-02T06:00:00.000000,45,model3,10
2015-03-03T06:00:00.000000,68,comp3,0,2015-04-17T06:00:00.000000,45,model3,10
2015-03-03T06:00:00.000000,68,comp4,0,2015-03-18T06:00:00.000000,15,model3,10
2015-03-18T06:00:00.000000,68,comp4,0,2015-06-01T06:00:00.000000,75,model3,10
2015-04-02T06:00:00.000000,68,comp2,1,2015-08-15T06:00:00.000000,135,model3,10
2015-04-17T06:00:00.000000,68,comp3,0,2015-05-02T06:00:00.000000,15,model3,10
2015-05-02T06:00:00.000000,68,comp3,0,2015-07-31T06:00:00.000000,90,model3,10
2015-06-01T06:00:00.000000,68,comp4,0,2015-07-01T06:00:00.000000,30,model3,10
2015-06-16T06:00:00.000000,68,comp1,0,2015-07-01T06:00:00.000000,15,model3,10
2015-07-01T06:00:00.000000,68,comp4,0,2015-07-16T06:00:00.000000,15,model3,10
2015-07-01T06:00:00.000000,68,comp1,0,2015-07-16T06:00:00.000000,15,model3,10
2015-07-16T06:00:00.000000,68,comp4,0,2015-07-31T06:00:00.000000,15,model3,10
2015-07-16T06:00:00.000000,68,comp1,1,2015-11-28T06:00:00.000000,135,model3,10
2015-07-31T06:00:00.000000,68,comp3,0,2015-08-15T06:00:00.000000,15,model3,10
2015-07-31T06:00:00.000000,68,comp4,0,2015-08-30T06:00:00.000000,30,model3,10
2015-08-15T06:00:00.000000,68,comp2,0,2015-09-14T06:00:00.000000,30,model3,10
2015-08-15T06:00:00.000000,68,comp3,0,2015-09-29T06:00:00.000000,45,model3,10
2015-08-30T06:00:00.000000,68,comp4,0,2015-09-14T06:00:00.000000,15,model3,10
2015-09-14T06:00:00.000000,68,comp2,0,2015-10-14T06:00:00.000000,30,model3,10
2015-09-14T06:00:00.000000,68,comp4,0,2015-10-14T06:00:00.000000,30,model3,10
2015-09-29T06:00:00.000000,68,comp3,0,2015-12-28T06:00:00.000000,90,model3,10
2015-10-14T06:00:00.000000,68,comp2,1,2015-12-13T06:00:00.000000,60,model3,10
2015-10-14T06:00:00.000000,68,comp4,0,2015-10-29T06:00:00.000000,15,model3,10
2015-10-29T06:00:00.000000,68,comp4,0,2015-11-13T06:00:00.000000,15,model3,10
2015-11-13T06:00:00.000000,68,comp4,0,2015-11-28T06:00:00.000000,15,model3,10
2015-12-13T06:00:00.000000,68,comp2,0,2015-12-28T06:00:00.000000,15,model3,10
2014-07-16T06:00:00.000000,69,comp2,1,2015-01-05T06:00:00.000000,173,model2,19
2014-07-16T06:00:00.000000,69,comp3,1,2015-01-20T06:00:00.000000,188,model2,19
2014-10-14T06:00:00.000000,69,comp4,1,2015-02-04T06:00:00.000000,113,model2,19
2014-11-28T06:00:00.000000,69,comp1,0,2015-01-05T06:00:00.000000,38,model2,19
2015-01-05T06:00:00.000000,69,comp1,0,2015-02-19T06:00:00.000000,45,model2,19
2015-01-05T06:00:00.000000,69,comp2,1,2015-05-20T06:00:00.000000,135,model2,19
2015-01-20T06:00:00.000000,69,comp3,0,2015-02-19T06:00:00.000000,30,model2,19
2015-02-04T06:00:00.000000,69,comp4,0,2015-03-06T06:00:00.000000,30,model2,19
2015-02-19T06:00:00.000000,69,comp1,0,2015-03-21T06:00:00.000000,30,model2,19
2015-02-19T06:00:00.000000,69,comp3,1,2015-08-03T06:00:00.000000,165,model2,19
2015-03-06T06:00:00.000000,69,comp4,1,2015-04-20T06:00:00.000000,45,model2,19
2015-03-21T06:00:00.000000,69,comp1,0,2015-04-05T06:00:00.000000,15,model2,19
2015-04-05T06:00:00.000000,69,comp1,0,2015-06-04T06:00:00.000000,60,model2,19
2015-04-20T06:00:00.000000,69,comp4,1,2015-09-02T06:00:00.000000,135,model2,19
2015-05-20T06:00:00.000000,69,comp2,1,2015-08-18T06:00:00.000000,90,model2,19
2015-06-04T06:00:00.000000,69,comp1,0,2015-06-19T06:00:00.000000,15,model2,19
2015-06-19T06:00:00.000000,69,comp1,0,2015-07-04T06:00:00.000000,15,model2,19
2015-07-04T06:00:00.000000,69,comp1,0,2015-07-19T06:00:00.000000,15,model2,19
2015-07-19T06:00:00.000000,69,comp1,0,2015-08-03T06:00:00.000000,15,model2,19
2015-08-03T06:00:00.000000,69,comp1,0,2015-09-02T06:00:00.000000,30,model2,19
2015-08-03T06:00:00.000000,69,comp3,0,2015-08-18T06:00:00.000000,15,model2,19
2015-08-18T06:00:00.000000,69,comp3,1,2015-11-01T06:00:00.000000,75,model2,19
2015-09-02T06:00:00.000000,69,comp4,1,2015-10-17T06:00:00.000000,45,model2,19
2015-09-02T06:00:00.000000,69,comp1,0,2015-10-02T06:00:00.000000,30,model2,19
2015-10-02T06:00:00.000000,69,comp1,0,2015-12-16T06:00:00.000000,75,model2,19
2015-10-17T06:00:00.000000,69,comp4,0,2015-11-16T06:00:00.000000,30,model2,19
2015-11-01T06:00:00.000000,69,comp3,0,2015-11-16T06:00:00.000000,15,model2,19
